,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
931,1034,915
932,981,870
933,975,853
934,1038,800
935,970,793
936,964,802
937,904,760
938,900,719
939,2090,892
940,2338,987
941,2595,1095
942,2715,1046
943,2780,1133
944,2933,1186
945,3062,1154
946,2983,1191
947,3104,1177
948,3071,1168
949,3095,1168
950,3132,1247
951,3127,1167
952,2884,1169
953,2718,1076
954,2606,1066
955,2597,1139
956,2383,1064
957,2208,937
958,879,675
959,935,727
960,940,762
961,980,755
962,1026,841
963,959,875
964,990,861
965,1005,918
966,1066,932
967,1074,1036
968,1036,999
969,1008,994
970,1004,935
971,1007,990
972,1032,913
973,1009,879
974,1035,893
975,975,849
976,991,858
977,911,796
978,861,686
979,862,711
980,2158,902
981,2342,963
982,2601,1050
983,2605,1066
984,2732,1066
985,2789,1060
986,2808,1120
987,2842,1108
988,2783,1115
989,2821,1037
990,2638,1108
991,2667,1099
992,2518,1078
993,2472,1071
994,2357,985
995,940,701
996,946,718
997,986,785
998,1004,782
999,994,863
1000,995,798
1001,989,926
1002,1061,919
1003,1070,951
1004,1114,979
1005,984,963
1006,1036,970
1007,1041,954
1008,1022,913
1009,951,918
1010,806,847
1011,962,943
1012,981,824
1013,962,846
1014,906,790
1015,997,754
1016,917,725
1017,2347,970
1018,2347,936
1019,2387,936
1020,2494,981
1021,2520,990
1022,2448,914
1023,2333,958
1024,2277,989
1025,1019,803
1026,983,756
1027,980,763
1028,1017,853
1029,1005,894
1030,1076,872
1031,1053,805
1032,1025,909
1033,985,945
1034,988,950
1035,1028,939
1036,1119,908
1037,1074,909
1038,1019,886
1039,998,889
1040,944,877
1041,1079,815
1042,985,805
1043,911,763
1044,918,707
1045,895,677
1046,968,655
1047,960,724
1048,997,736
1049,972,834
1050,1068,855
1051,997,905
1052,1009,916
1053,1014,852
1054,1031,1007
1055,933,913
1056,1029,883
1057,1040,868
1058,917,953
1059,1006,820
1060,986,894
1061,950,820
1062,935,833
1063,1010,824
1064,971,781
1065,939,772
1066,955,739
1067,918,649
1068,972,715
1069,961,744
1070,1001,719
1071,1014,862
1072,1026,841
1073,1045,913
1074,1040,896
1075,920,837
1076,1073,868
1077,953,924
1078,945,875
1079,1023,814
1080,980,895
1081,985,831
1082,956,879
1083,953,851
1084,928,795
1085,936,744
1086,916,661
1087,930,708
1088,1012,696
1089,926,715
1090,992,781
1091,1075,884
1092,960,806
1093,1024,855
1094,982,808
1095,983,886
1096,1027,910
1097,971,851
1098,994,833
1099,951,805
1100,971,801
1101,978,797
1102,1016,730
1103,974,795
1104,923,800
1105,924,779
1106,929,681
1107,967,693
1108,1011,805
1109,985,827
1110,995,882
1111,967,784
1112,988,804
1113,953,799
1114,956,897
1115,900,822
1116,973,739
1117,989,794
1118,1006,812
1119,958,777
1120,948,737
1121,941,754
1122,945,765
1123,969,742
1124,916,705
1125,912,690
1126,930,768
1127,960,784
1128,917,784
1129,995,779
1130,987,824
1131,996,815
1132,949,776
1133,959,843
1134,917,784
1135,1009,762
1136,944,686
1137,920,706
1138,906,715
1139,927,648
1140,935,719
1141,913,675
1142,1009,663
1143,917,771
1144,972,765
1145,946,799
1146,945,756
1147,888,749
1148,935,779
1149,940,812
1150,1013,733
1151,950,714
1152,957,708
1153,913,693
1154,910,730
1155,896,669
1156,924,666
1157,949,697
1158,893,731
1159,949,753
1160,945,766
1161,928,750
1162,937,690
1163,915,707
1164,933,693
1165,1003,661
1166,904,715
1167,918,665
1168,1030,717
1169,972,691
1170,915,725
1171,946,673
1172,866,659
1173,871,667
1174,2309,902
1175,2272,881
1176,2325,983
1177,2377,917
1178,2429,949
1179,2426,928
1180,2273,879
1181,2332,900
1182,2154,940
1183,2313,894
1184,2403,920
1185,2427,1000
1186,2541,1030
1187,2648,1030
1188,2620,1000
1189,2655,1048
1190,2633,998
1191,2587,940
1192,2551,1051
1193,2502,973
1194,2580,986
1195,2531,993
1196,2345,939
1197,2238,917
1198,2192,900
1199,2335,934
1200,2376,977
1201,2552,1081
1202,2712,1040
1203,2845,1023
1204,2717,963
1205,2857,1025
1206,2928,1025
1207,2921,1040
1208,2826,1045
1209,2953,1048
1210,2779,1132
1211,2888,1019
1212,2681,975
1213,2577,1056
1214,2606,999
1215,2543,1031
1216,2347,928
1217,2257,967
1218,2078,927
1219,2335,991
1220,2497,946
1221,2580,977
1222,2702,1041
1223,2749,1078
1224,2808,1164
1225,2905,1103
1226,2963,1110
1227,3091,1116
1228,3089,1089
1229,3084,1115
1230,3068,1081
1231,2954,1133
1232,2969,1024
1233,3056,1164
1234,2972,1074
1235,2805,1035
1236,2723,1072
