,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
6029,1272,1001
6030,1281,1009
6031,1223,920
6032,1241,932
6033,1211,1075
6034,1292,1045
6035,1107,971
6036,1200,975
6037,1376,1024
6038,1340,983
6039,1288,1010
6040,1368,998
6041,1351,1042
6042,1328,1050
6043,1266,1048
6044,1210,1046
6045,1244,1011
6046,1208,1030
6047,1265,1051
6048,1245,1069
6049,1279,1024
6050,1217,1014
6051,1301,936
6052,1226,1047
6053,1210,1019
6054,1201,977
6055,1185,933
6056,1248,1002
6057,1182,1098
6058,1327,856
6059,1262,974
6060,1237,1037
6061,1306,951
6062,1293,982
6063,1175,948
6064,1216,1045
6065,1249,979
6066,1216,965
6067,1303,956
6068,1175,877
6069,1227,906
6070,1120,845
6071,1143,925
6072,1155,993
6073,1208,911
6074,1072,936
6075,1156,918
6076,1107,866
6077,1139,895
6078,1155,839
6079,1089,864
6080,1044,823
6081,1108,790
6082,1122,828
6083,1092,888
6084,1119,893
6085,1066,952
6086,1159,886
6087,1059,824
6088,1183,904
6089,1153,916
6090,1240,918
6091,1147,990
6092,1165,911
6093,1235,932
6094,1244,999
6095,1134,922
6096,1212,998
6097,1190,994
6098,1283,939
6099,1236,995
6100,1239,1044
6101,1281,1021
6102,1227,995
6103,1264,938
6104,1237,988
6105,1150,1011
6106,1156,966
6107,1200,1010
6108,1289,1031
6109,1299,1004
6110,1299,1036
6111,1224,1030
6112,1265,980
6113,1257,1082
6114,1198,1057
6115,1320,922
6116,1247,1100
6117,1195,1006
6118,1389,1034
6119,1339,1064
6120,1302,1049
6121,1276,1027
6122,1160,1016
6123,1264,972
6124,1232,1120
6125,1325,1038
6126,1398,1014
6127,1209,1027
6128,1256,1023
6129,1302,1040
6130,1296,1059
6131,1249,1051
6132,1276,996
6133,1179,1089
6134,1249,1019
6135,1259,1014
6136,1246,1000
6137,1203,1036
6138,1304,1010
6139,1232,1075
6140,1261,963
6141,1242,1016
6142,1195,1008
6143,1182,1025
6144,1231,985
6145,1321,1004
6146,1279,1003
6147,1250,994
6148,1201,966
6149,1214,976
6150,1159,969
6151,1224,974
6152,1191,936
6153,1099,928
6154,1158,974
6155,1221,879
6156,1167,877
6157,1135,903
6158,1152,887
6159,1123,849
6160,1197,859
6161,1141,847
6162,1114,935
6163,1084,820
6164,1040,792
6165,1017,783
6166,1122,858
6167,1058,846
6168,1079,869
6169,1102,883
6170,1029,891
6171,1145,885
6172,1081,894
6173,1180,906
6174,1115,879
6175,1131,883
6176,1185,924
6177,1135,1013
6178,1213,910
6179,1260,871
6180,1165,1001
6181,1240,970
6182,1256,1060
6183,1220,975
6184,1229,1040
6185,1186,971
6186,1222,1012
6187,1282,942
6188,1292,1020
6189,1275,1009
6190,1270,1098
6191,1204,979
6192,1218,1017
6193,1278,1030
6194,1255,1024
6195,1251,993
6196,1235,1006
6197,1248,1007
6198,1186,1005
6199,1309,1035
6200,1292,1031
6201,1214,988
6202,1289,1036
6203,1278,919
6204,1265,1048
6205,1254,957
6206,1262,987
6207,1248,1031
6208,1273,1001
6209,1276,998
6210,1287,1059
6211,1283,944
6212,1183,1084
6213,1289,1056
6214,1278,1022
6215,1249,1030
6216,1361,1025
6217,1305,1013
6218,1314,1112
6219,1221,990
6220,1294,980
6221,1247,979
6222,1255,950
6223,1306,948
6224,1229,977
6225,1225,1014
6226,1226,1009
6227,1291,1038
6228,1328,1066
6229,1224,951
6230,1267,989
6231,1160,1037
6232,1207,997
6233,1184,949
6234,1241,978
6235,1264,938
6236,1199,996
6237,1176,985
6238,1201,915
6239,1258,931
6240,1185,962
6241,1190,916
6242,1185,921
6243,1093,902
6244,1179,900
6245,1246,936
6246,1089,918
6247,1160,847
6248,1047,864
6249,1107,900
6250,1146,829
6251,1005,773
6252,1103,821
6253,1023,804
6254,989,812
6255,1119,801
6256,1126,815
6257,1143,857
6258,1107,868
6259,1104,933
6260,1222,914
6261,1153,865
6262,1149,879
6263,1146,909
6264,1144,975
6265,1204,924
6266,1137,981
6267,1217,933
6268,1208,956
6269,1231,1012
6270,1239,898
6271,1103,974
6272,1285,992
6273,1245,991
6274,1254,978
6275,1209,986
6276,1295,988
6277,1197,1017
6278,1276,966
6279,1343,1058
6280,1249,988
6281,1258,1042
6282,1301,975
6283,1317,1073
6284,1285,1078
6285,1266,1079
6286,1320,1030
6287,1237,945
6288,1324,1038
6289,1268,1003
6290,1346,1115
6291,1376,1035
6292,1313,1009
6293,1335,1075
6294,1334,1035
6295,1330,1036
6296,1355,1097
6297,1239,990
6298,1302,1009
6299,1340,1044
6300,1210,911
6301,1322,1011
6302,1279,1040
6303,1256,1016
6304,1283,1053
6305,1325,1012
6306,1383,1035
6307,1168,1043
6308,1232,1000
6309,1283,1016
6310,1232,1001
6311,1246,1034
6312,1199,994
6313,1225,977
6314,1304,971
6315,1229,976
6316,1282,1072
6317,1179,947
6318,1161,1008
6319,1296,1010
6320,1350,972
6321,1280,919
6322,1234,978
6323,1202,956
6324,1184,972
6325,1257,892
6326,1122,973
6327,1084,1001
6328,1195,922
6329,1155,878
6330,1199,1012
6331,1264,945
6332,1177,920
6333,1190,945
6334,1161,897
6335,1190,846
6336,1067,847
6337,1127,909
6338,1037,868
6339,1022,852
6340,940,807
6341,1026,773
6342,1067,804
6343,1099,867
6344,1068,848
6345,1133,917
6346,1148,880
6347,1136,815
6348,1231,930
6349,1153,935
6350,1190,897
6351,1057,954
6352,1184,971
6353,1110,876
6354,1169,1067
6355,1309,937
6356,1172,944
6357,1252,929
6358,1222,988
6359,1157,1026
6360,1247,903
6361,1170,917
6362,1239,980
6363,1201,1039
6364,1245,1057
6365,1276,963
6366,1299,1063
6367,1247,1010
6368,1314,1036
6369,1324,1035
6370,1267,1018
6371,1225,988
6372,1322,966
6373,1239,991
6374,1400,1096
6375,1247,1002
6376,1338,1111
6377,1282,1089
6378,1285,1016
6379,1277,998
6380,1368,1042
6381,1296,1007
6382,1226,1000
6383,1288,1039
6384,1251,1041
6385,1273,1038
6386,1265,1089
6387,1318,1022
6388,1251,970
6389,1258,995
6390,1303,1008
6391,1249,1018
6392,1324,1113
6393,1333,1081
6394,1334,1018
6395,1289,1026
6396,1301,1073
6397,1269,1057
6398,1231,1062
6399,1239,1034
6400,1305,990
6401,1219,1004
6402,1226,1014
6403,1280,950
6404,1282,1040
6405,1266,1035
6406,1286,1016
6407,1308,934
6408,1255,957
6409,1261,990
6410,1281,973
6411,1270,982
6412,1179,967
6413,1223,1018
6414,1185,937
6415,1183,966
6416,1167,1004
6417,1229,932
6418,1206,921
6419,1139,929
6420,1176,883
6421,1157,883
6422,1132,913
6423,1146,929
6424,1058,903
6425,1099,931
6426,1143,853
6427,1048,832
6428,1069,803
6429,1040,821
6430,1017,841
6431,1063,853
6432,1022,905
6433,1095,822
6434,1156,895
6435,1154,861
6436,1084,971
6437,1126,902
6438,1138,903
6439,1118,846
6440,1221,906
6441,1150,931
6442,1217,919
6443,1124,1011
6444,1248,954
6445,1210,1000
6446,1226,986
6447,1255,1024
6448,1091,1052
6449,1202,976
6450,1272,992
6451,1248,994
6452,1200,1061
6453,1199,1011
6454,1258,1003
6455,1263,1015
6456,1277,1000
6457,1249,1074
6458,1326,1056
6459,1303,1049
6460,1287,1020
6461,1210,1055
6462,1244,1045
6463,1359,982
6464,1304,1061
6465,1312,977
6466,1386,950
6467,1292,1082
6468,1277,1073
6469,1256,1035
6470,1263,1064
6471,1262,1080
6472,1259,1061
6473,1284,1017
6474,1357,1108
6475,1297,999
6476,1295,992
6477,1227,1006
6478,1369,1102
6479,1215,1073
6480,1338,1101
6481,1383,1018
6482,1263,1088
6483,1271,1042
6484,1328,1051
6485,1278,1119
6486,1317,1036
6487,1275,1071
6488,1278,1025
6489,1283,983
6490,1238,1040
6491,1234,1031
6492,1314,1011
6493,1288,1022
6494,1239,1018
6495,1230,1053
6496,1279,997
6497,1267,1042
6498,1315,994
6499,1238,971
6500,1236,1024
6501,1294,1026
6502,1207,1022
6503,1199,980
6504,1279,927
6505,1089,972
6506,1221,959
6507,1172,967
6508,1204,990
6509,1122,935
6510,1119,882
6511,1134,890
6512,1107,977
6513,1153,863
6514,1104,870
6515,1152,869
6516,1100,836
6517,1080,856
6518,701,527
6519,648,553
6520,701,536
6521,674,569
6522,642,561
6523,1066,845
6524,1024,838
6525,1038,789
6526,1003,858
6527,1065,815
6528,1111,832
6529,1150,930
6530,1162,870
6531,1160,904
6532,1113,841
6533,1101,944
6534,1095,887
6535,1190,978
6536,1107,940
6537,1089,864
6538,1172,917
6539,1221,985
6540,1189,982
6541,1210,1036
6542,1209,974
6543,1255,1049
6544,1179,960
6545,1204,1039
6546,1270,963
6547,1166,1060
6548,1194,1029
6549,1289,1054
6550,1265,1029
6551,1218,1017
6552,1265,1026
6553,1354,1003
6554,1172,984
6555,1345,1035
6556,1348,1042
6557,1338,1010
6558,1259,1033
6559,1296,1056
6560,1198,1131
6561,1289,1114
6562,1265,985
6563,1241,1090
6564,1261,959
6565,1310,1044
6566,1365,1053
6567,1352,1104
6568,1312,987
6569,1253,1020
6570,1315,1061
6571,1322,1085
6572,1289,1026
6573,1293,1047
6574,1292,1052
6575,1342,990
6576,1271,1086
6577,1315,1086
6578,1293,1058
6579,1317,1030
6580,1324,958
6581,1216,1018
6582,1332,996
6583,1253,976
6584,1219,1084
6585,1292,1065
6586,1238,1082
6587,1274,1057
6588,1339,990
6589,1263,1088
6590,1257,1078
6591,1166,1030
6592,1222,1016
6593,1215,985
6594,1181,1030
6595,1325,999
6596,1158,962
6597,1294,945
6598,1237,1009
6599,1225,904
6600,1236,906
6601,1197,975
6602,1096,978
6603,1187,955
6604,1179,927
6605,1154,1039
6606,1088,933
6607,1193,1013
6608,1180,918
6609,1180,886
6610,1200,915
6611,1131,839
6612,1237,873
6613,1072,921
6614,671,501
6615,685,572
6616,698,583
6617,679,530
6618,661,554
6619,718,520
6620,685,535
6621,722,578
6622,679,516
6623,1042,830
6624,1047,867
6625,1129,898
6626,1105,827
6627,1096,817
6628,1043,863
6629,1106,876
6630,1198,920
6631,1072,995
6632,1221,889
6633,1120,985
6634,1200,945
6635,1160,916
6636,1248,963
6637,1265,905
6638,1085,998
6639,1217,948
6640,1284,1019
6641,1214,919
6642,1234,1006
6643,1315,986
6644,1227,972
6645,1269,1012
6646,1208,993
6647,1200,961
6648,1197,1031
6649,1326,1062
6650,1250,1049
6651,1278,991
6652,1255,1030
6653,1274,1058
6654,1265,1025
6655,1358,988
6656,1251,1064
6657,1344,1076
6658,1253,1000
6659,1361,1072
6660,1344,994
6661,1215,1008
6662,1275,1020
6663,1266,997
6664,1309,997
6665,1329,1040
6666,1314,1119
6667,1362,1076
6668,1294,1048
6669,1357,1018
6670,1273,1120
6671,1333,1073
6672,1448,1119
6673,1381,1023
6674,1219,1085
6675,1263,1062
6676,1247,1042
6677,1347,1069
6678,1271,1036
6679,1369,1058
6680,1256,1052
6681,1354,998
6682,1335,1064
6683,1287,1007
6684,1279,1093
6685,1249,1074
6686,1390,991
6687,1328,1066
6688,1230,1051
6689,1266,998
6690,1293,1065
6691,1204,1065
6692,1228,988
6693,1251,959
6694,1237,903
6695,1236,969
6696,1246,1006
6697,1284,994
6698,1234,1043
6699,1254,982
6700,1166,959
6701,1197,963
6702,1207,910
6703,1135,986
6704,1167,921
6705,1144,930
6706,1174,919
6707,1156,916
6708,1177,919
6709,1177,933
6710,1127,909
6711,1162,889
6712,1074,858
6713,1101,887
6714,1031,860
6715,1092,836
6716,699,575
6717,676,537
6718,625,568
6719,716,534
6720,694,545
6721,712,500
6722,663,580
6723,650,518
6724,728,580
6725,717,517
6726,693,597
6727,1054,793
6728,1051,747
6729,1152,869
6730,1068,900
6731,1075,845
6732,1082,832
6733,1170,940
6734,1155,907
6735,1138,882
6736,1155,911
6737,1202,922
6738,1126,900
6739,1137,944
6740,1143,989
6741,1262,1040
6742,1224,943
6743,1223,982
6744,1193,914
6745,1202,950
6746,1296,980
6747,1238,983
6748,1259,996
6749,1267,977
6750,1259,1026
6751,1277,1060
6752,1248,1015
6753,1231,1054
6754,1269,1037
6755,1242,1022
6756,1287,993
6757,1329,1030
6758,1257,1003
6759,1268,1053
6760,1237,956
6761,1303,1036
6762,1264,1029
6763,1380,1045
6764,1352,1047
6765,1310,1105
6766,1346,1020
6767,1317,1089
6768,1239,1071
6769,1329,1095
6770,1314,1028
6771,1341,1062
6772,1359,1165
6773,1318,1115
6774,1273,976
6775,1361,1072
6776,1275,1047
6777,1355,1085
6778,1278,1120
6779,1255,1059
6780,1281,1093
6781,1253,1004
6782,1204,1126
6783,1227,1066
6784,1227,1050
6785,1240,977
6786,1276,1008
6787,1267,996
6788,1323,985
6789,1278,1077
6790,1354,1048
6791,1329,1049
6792,1350,1017
6793,1361,994
6794,1307,977
6795,1233,1051
6796,1288,1063
6797,1221,1034
6798,1242,960
6799,1280,948
6800,1274,993
6801,1213,1022
6802,1246,983
6803,1203,905
6804,1263,1005
6805,1207,1002
6806,1244,924
6807,1227,1008
6808,1221,921
6809,1249,988
6810,1216,910
6811,1198,901
6812,1154,1003
6813,1170,950
6814,1166,835
6815,1175,882
6816,1033,802
6817,1210,875
6818,1050,885
6819,981,853
6820,1171,855
6821,694,548
6822,730,508
6823,688,577
6824,727,567
6825,677,568
6826,671,578
6827,681,550
6828,722,530
6829,648,556
6830,678,531
6831,645,520
6832,644,563
6833,1018,845
6834,1138,848
6835,1038,815
6836,1045,869
6837,1105,885
6838,1063,886
6839,1051,962
6840,1134,896
6841,1158,928
6842,1195,982
6843,1175,973
6844,1178,913
6845,1170,940
6846,1220,952
6847,1216,866
6848,1257,955
6849,1202,1002
6850,1199,945
6851,1156,1008
6852,1225,1049
6853,1270,957
6854,1191,961
6855,1267,1029
6856,1213,1032
6857,1241,1069
6858,1355,964
6859,1283,1072
6860,1167,1019
6861,1290,1049
6862,1263,986
6863,1249,1010
6864,1258,1045
6865,1391,1025
6866,1293,1056
6867,1280,1012
6868,1251,1067
6869,1333,1041
6870,1226,1005
6871,1327,983
6872,1244,1064
6873,1300,991
6874,1351,1038
6875,1364,1052
6876,1404,1070
6877,1269,1058
6878,1315,1078
6879,1346,1003
6880,1268,1076
6881,1264,1043
6882,1281,1190
6883,1310,1060
6884,1272,1078
6885,1316,1056
6886,1346,998
6887,1266,1026
6888,1253,1026
6889,1271,1030
6890,1260,1078
6891,1253,1037
6892,1309,1107
6893,1303,1054
6894,1191,1080
6895,1282,1032
6896,1323,1070
6897,1377,1049
6898,1274,1053
6899,1313,1015
6900,1264,994
6901,1266,1026
6902,1321,1064
6903,1276,1070
6904,1317,1011
6905,1199,1087
6906,1271,1077
6907,1282,931
6908,1207,977
6909,1164,994
6910,1244,1047
6911,1219,950
6912,1202,985
6913,1145,1020
6914,1139,973
6915,1256,948
6916,1135,973
6917,1156,925
6918,1219,912
6919,1234,852
6920,1081,863
6921,1087,904
6922,1132,856
6923,1160,899
6924,1039,820
6925,1145,831
6926,1053,834
6927,1135,843
6928,670,523
6929,667,575
6930,640,548
6931,734,544
6932,646,543
6933,685,560
6934,717,576
6935,694,573
6936,725,554
6937,765,544
6938,724,552
6939,741,602
6940,685,546
6941,1120,795
6942,1028,856
6943,978,831
6944,1052,821
6945,1170,918
6946,1054,879
6947,1140,878
6948,1167,939
6949,1180,912
6950,1161,1018
6951,1195,934
6952,1178,895
6953,1177,1000
6954,1239,968
6955,1216,1012
6956,1176,994
6957,1225,979
6958,1258,977
6959,1164,990
6960,1172,973
6961,1302,1015
6962,1295,985
6963,1204,982
6964,1249,956
6965,1314,992
6966,1274,1091
6967,1278,1095
6968,1313,1045
6969,1279,1061
6970,1223,1039
6971,1270,1041
6972,1282,1085
6973,1365,1064
6974,1340,1102
6975,1252,1025
6976,1212,1064
6977,1220,1060
6978,1226,1028
6979,1390,1132
6980,1229,1047
6981,1265,1072
6982,1268,1084
6983,1394,1092
6984,1318,1157
6985,1277,1057
6986,1257,1024
6987,1371,1115
6988,1282,1030
6989,1367,1038
6990,1264,1088
6991,1303,993
6992,1280,1015
6993,1345,1037
6994,1371,993
6995,1305,1047
6996,1287,1092
6997,1243,1097
6998,1219,1094
6999,1316,1106
7000,1231,1050
7001,1281,1120
7002,1256,1115
7003,1328,1046
7004,1291,1015
7005,1275,992
7006,1244,1034
7007,1354,1060
7008,1203,1007
7009,1187,985
7010,1300,1020
7011,1319,1051
7012,1201,896
7013,1286,1020
7014,1243,958
7015,1218,1030
7016,1219,1000
7017,1238,977
7018,1207,940
7019,1250,984
7020,1193,958
7021,1300,975
7022,1256,1002
7023,1102,940
7024,1216,953
7025,1140,959
7026,1201,958
7027,1238,900
7028,1166,870
7029,1112,907
7030,1232,862
7031,1136,889
7032,1063,886
7033,1159,837
7034,1147,855
7035,1097,874
7036,719,539
7037,715,579
7038,657,566
7039,672,545
7040,700,537
7041,672,636
7042,738,708
7043,675,647
7044,665,656
7045,717,597
7046,698,570
7047,695,612
7048,655,534
7049,659,574
7050,1034,793
7051,1125,791
7052,1036,898
7053,1088,888
7054,1061,874
7055,1087,872
7056,1232,885
7057,1158,867
7058,1146,954
7059,1174,918
7060,1155,937
7061,1122,888
7062,1243,936
7063,1207,934
7064,1169,945
7065,1196,933
7066,1253,989
7067,1231,937
7068,1212,944
7069,1229,950
7070,1208,1082
7071,1235,1098
7072,1262,997
7073,1214,1030
7074,1199,1012
7075,1366,992
7076,1260,976
7077,1190,1058
7078,1343,1035
7079,1266,1012
7080,1367,1088
7081,1344,988
7082,1292,1053
7083,1327,1063
7084,1292,981
7085,1365,1099
7086,1377,1087
7087,1207,981
7088,1360,1133
7089,1367,1090
7090,1462,1044
7091,1255,1065
7092,1334,1114
7093,1277,970
7094,1281,993
7095,1282,1055
7096,1397,974
7097,1407,1109
7098,1213,1139
7099,1315,1152
7100,1352,1083
7101,1227,1080
7102,1336,1150
7103,1267,1136
7104,1278,1081
7105,1306,1012
7106,1309,1047
7107,1311,1051
7108,1306,1072
7109,1240,1088
7110,1297,1146
7111,1292,1054
7112,1316,1016
7113,1340,1046
7114,1343,1057
7115,1319,1018
7116,1346,1096
7117,1204,1049
7118,1292,1054
7119,1327,1002
7120,1291,1079
7121,1191,1052
7122,1280,1017
7123,1230,1011
7124,1239,1046
7125,1303,987
7126,1283,1056
7127,1175,969
7128,1167,1013
7129,1168,1003
7130,1223,974
7131,1282,976
7132,1165,970
7133,1151,1022
7134,1198,995
7135,1225,976
7136,1196,885
7137,1154,904
7138,1150,867
7139,1033,912
7140,1080,919
7141,1132,876
7142,1135,830
7143,1090,886
7144,1097,879
7145,1070,822
7146,697,534
7147,683,539
7148,687,530
7149,696,561
7150,694,572
7151,652,611
7152,687,698
7153,701,734
7154,722,688
7155,638,554
7156,657,590
7157,666,567
7158,626,533
7159,661,555
7160,680,520
7161,1056,856
7162,1086,865
7163,1103,858
7164,1067,892
7165,1156,856
7166,1200,895
7167,1094,862
7168,1188,988
7169,1104,884
7170,1162,904
7171,1112,1000
7172,1090,969
7173,1188,959
7174,1154,951
7175,1147,939
7176,1118,996
7177,1152,927
7178,1267,956
7179,1291,1049
7180,1201,1010
7181,1291,1027
7182,1295,1064
7183,1271,992
7184,1216,1102
7185,1231,1101
7186,1277,1063
7187,1273,1022
7188,1402,1084
7189,1300,1032
7190,1307,1060
7191,1348,991
7192,1228,1106
7193,1300,1045
7194,1365,1027
7195,1328,1018
7196,1262,1032
7197,1246,1027
7198,1314,1249
7199,1358,1055
7200,1455,1008
7201,1332,1073
7202,1229,1108
7203,1386,1029
7204,1349,1088
7205,1412,1049
7206,1346,1007
7207,1361,956
7208,1296,1047
7209,1347,1104
7210,1296,1137
7211,1279,1033
7212,1315,1116
7213,1336,1066
7214,1259,1095
7215,1322,1094
7216,1249,1135
7217,1252,1094
7218,1318,1154
7219,1334,1041
7220,1308,1125
7221,1286,1089
7222,1244,1103
7223,1358,1060
7224,1335,992
7225,1357,1054
7226,1289,1044
7227,1262,1142
7228,1397,1036
7229,1257,1051
7230,1284,1051
7231,1281,1043
7232,1259,966
7233,1267,1056
7234,1167,937
7235,1314,1086
7236,1244,996
7237,1238,964
7238,1339,1058
7239,1280,962
7240,1271,953
7241,1155,1057
7242,1178,1054
7243,1209,960
7244,1221,967
7245,1242,941
7246,1181,948
7247,1262,910
7248,1148,886
7249,1134,860
7250,1131,931
7251,1197,908
7252,1111,963
7253,1063,892
7254,1125,816
7255,1051,838
7256,1174,848
7257,1036,861
7258,699,540
7259,708,553
7260,669,544
7261,698,555
7262,720,566
7263,701,597
7264,687,730
7265,675,710
7266,697,730
7267,670,634
7268,723,545
7269,689,550
7270,715,547
7271,690,560
7272,667,594
7273,682,529
7274,663,547
7275,734,561
7276,1007,822
7277,1196,862
7278,1048,833
7279,1109,914
7280,1114,862
7281,1091,875
7282,1116,904
7283,1107,861
7284,1160,932
7285,1129,987
7286,1200,902
7287,1231,973
7288,1208,936
7289,1234,935
7290,1184,941
7291,1280,985
7292,1231,973
7293,1240,1015
7294,1175,1031
7295,1224,1003
7296,1280,959
7297,1301,994
7298,1254,1016
7299,1359,1020
7300,1278,1154
7301,1298,1038
7302,1334,940
7303,1289,1121
7304,1288,1034
7305,1257,1029
7306,1328,1057
7307,1365,1049
7308,1238,1048
7309,1273,1047
7310,1289,1051
7311,1320,1138
7312,1311,1040
7313,1341,1050
7314,1269,1108
7315,1373,1013
7316,1312,1064
7317,1412,1128
7318,1353,1015
7319,1391,1049
7320,1327,1105
7321,1328,1099
7322,1354,1078
7323,1244,1101
7324,1283,1032
7325,1283,1119
7326,1309,1105
7327,1285,1160
7328,1315,1053
7329,1417,1048
7330,1246,1132
7331,1429,1088
7332,1264,1122
7333,1364,1137
7334,1375,1037
7335,1293,1117
7336,1310,1066
7337,1352,1103
7338,1375,990
7339,1360,1111
7340,1337,1090
7341,1305,994
7342,1296,967
7343,1292,1047
7344,1385,1036
7345,1320,1049
7346,1256,1099
7347,1228,961
7348,1245,1004
7349,1258,965
7350,1259,1051
7351,1338,1022
7352,1301,1022
7353,1220,986
7354,1337,883
7355,1293,993
7356,1133,989
7357,1147,982
7358,1192,997
7359,1165,929
7360,1218,957
7361,1197,951
7362,1134,896
7363,1265,992
7364,1111,898
7365,1169,875
7366,1075,960
7367,1102,894
7368,1049,909
7369,1228,847
7370,1024,855
7371,1061,823
7372,1085,855
7373,688,553
7374,704,562
7375,676,538
7376,712,545
7377,685,569
7378,668,656
7379,713,637
7380,690,654
7381,643,554
7382,715,579
7383,699,571
7384,680,591
7385,720,555
7386,746,508
7387,693,555
7388,749,562
7389,660,550
7390,758,584
7391,710,570
7392,650,517
7393,686,541
7394,1087,819
7395,1066,818
7396,1159,837
7397,1057,853
7398,1123,921
7399,1141,927
7400,1105,957
7401,1116,946
7402,1215,896
7403,1227,960
7404,1145,951
7405,1241,912
7406,1160,889
7407,1217,927
7408,1185,950
7409,1158,1016
7410,1223,1042
7411,1281,967
7412,1319,997
7413,1187,1020
7414,1180,1064
7415,1186,1065
7416,1244,1011
7417,1259,1059
7418,1330,1064
7419,1208,1068
7420,1259,1041
7421,1264,1087
7422,1358,1006
7423,1308,1030
7424,1275,1051
7425,1361,1055
7426,1302,1065
7427,1289,1081
7428,1338,1074
7429,1375,1009
7430,1359,999
7431,1275,1103
7432,1390,1058
7433,1315,1113
7434,1337,944
7435,1258,1062
7436,1310,1091
7437,1367,1053
7438,1331,1091
7439,1317,970
7440,1316,1065
7441,1331,1026
7442,1392,1033
7443,1308,1087
7444,1161,1096
7445,1390,1076
7446,1310,1058
7447,1351,1002
7448,1260,1112
7449,1284,1037
7450,1294,1090
7451,1385,1140
7452,1340,1066
7453,1310,1090
7454,1280,1083
7455,1366,1052
7456,1271,1042
7457,1318,1001
7458,1318,1003
7459,1413,1037
7460,1282,1051
7461,1378,1018
7462,1349,1070
7463,1233,1061
7464,1289,995
7465,1273,992
7466,1327,1048
7467,1305,1039
7468,1311,1024
7469,1251,1072
7470,1221,1041
7471,1272,1059
7472,1237,1031
7473,1249,975
7474,1217,1010
7475,1245,1003
7476,1239,986
7477,1229,945
7478,1210,1002
7479,1263,944
7480,1191,901
7481,1172,963
7482,1083,977
7483,1177,905
7484,1175,896
7485,1217,888
7486,1135,868
7487,1091,890
7488,1112,902
7489,1171,810
7490,1074,807
7491,1018,805
7492,642,568
7493,690,548
7494,658,572
7495,700,582
7496,662,562
7497,718,561
7498,684,591
7499,690,570
7500,677,583
7501,684,539
7502,693,560
7503,657,562
7504,651,531
7505,707,528
7506,731,546
7507,651,544
7508,712,553
7509,694,555
7510,742,521
7511,698,575
7512,671,559
7513,700,577
7514,674,566
7515,653,536
7516,711,546
7517,1030,836
7518,1102,868
7519,1194,957
7520,1130,929
7521,1043,836
7522,1160,836
7523,1191,931
7524,1205,865
7525,1182,874
7526,1250,965
7527,1142,921
7528,1208,940
7529,1164,917
7530,1240,923
7531,1302,872
7532,1165,1028
7533,1217,1010
7534,1257,944
7535,1198,944
7536,1273,976
7537,1290,992
7538,1247,1011
7539,1294,972
7540,1331,997
7541,1305,1044
7542,1295,1006
7543,1282,1050
7544,1313,1094
7545,1321,962
7546,1336,1063
7547,1304,1087
7548,1337,1032
7549,1265,1007
7550,1319,1147
7551,1292,1067
7552,1319,1057
7553,1376,1005
7554,1225,1100
7555,1268,1103
7556,1287,1102
7557,1376,1014
7558,1363,1132
7559,1336,1089
7560,1315,1027
7561,1296,1022
7562,1340,1082
7563,1341,1139
7564,1312,1091
7565,1342,1096
7566,1287,1070
7567,1272,1082
7568,1333,1127
7569,1345,1034
7570,1367,1151
7571,1311,1074
7572,1336,1074
7573,1444,1120
7574,1360,1082
7575,1236,1066
7576,1324,1023
7577,1231,1076
7578,1291,1100
7579,1209,1075
7580,1340,1126
7581,1292,1033
7582,1212,969
7583,1363,1056
7584,1327,1016
7585,1263,999
7586,1327,1045
7587,1277,1084
7588,1314,1019
7589,1269,1061
7590,1239,1100
7591,1351,967
7592,1234,1036
7593,1281,984
7594,1186,1001
7595,1284,1067
7596,1323,1032
7597,1235,1008
7598,1274,1060
7599,1257,998
7600,1206,996
7601,1201,956
7602,1196,954
7603,1210,951
7604,1172,923
7605,1162,948
7606,1219,870
7607,1084,922
7608,1110,898
7609,1119,987
7610,1029,912
7611,1114,802
7612,1023,902
7613,999,815
7614,1029,806
7615,684,568
7616,697,557
7617,654,574
7618,690,556
7619,667,572
7620,703,495
7621,691,561
7622,678,561
7623,724,544
7624,711,503
7625,743,546
7626,683,538
7627,651,533
7628,720,552
7629,670,560
7630,673,573
7631,710,610
7632,687,576
7633,698,584
7634,695,561
7635,743,567
7636,705,571
7637,663,556
7638,726,542
7639,698,554
7640,1030,898
7641,1114,832
7642,1095,862
7643,1096,860
7644,1152,931
7645,1201,830
7646,1111,898
7647,1097,970
7648,1087,904
7649,1226,895
7650,1246,922
7651,1190,921
7652,1232,1064
7653,1203,988
7654,1226,1002
7655,1265,999
7656,1232,1043
7657,1199,997
7658,1278,1080
7659,1287,1092
7660,1280,1125
7661,1240,954
7662,1337,1030
7663,1325,1058
7664,1273,994
7665,1348,1057
7666,1220,1046
7667,1295,1133
7668,1249,1070
7669,1185,1082
7670,1265,1057
7671,1333,1070
7672,1413,998
7673,1354,1104
7674,1329,1044
7675,1418,1090
7676,1351,1054
7677,1333,1058
7678,1336,1095
7679,1338,1140
7680,1402,1164
7681,1238,986
7682,1288,1036
7683,1350,1067
7684,1364,1022
7685,1410,1133
7686,1350,1037
7687,1316,1048
7688,1341,1082
7689,1377,1060
7690,1187,1108
7691,1314,1026
7692,1369,1052
7693,1356,1060
7694,1343,996
7695,1317,1031
7696,1343,1092
7697,1405,1094
7698,1421,1092
7699,1384,1099
7700,1310,1122
