,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
24805,2132,976
24806,2124,927
24807,2236,980
24808,2247,1007
24809,2243,985
24810,2110,991
24811,2076,903
24812,2074,938
24813,2090,986
24814,2110,938
24815,2134,943
24816,2143,944
24817,2031,959
24818,1911,857
24819,1948,946
24820,1775,860
24821,1866,941
24822,1705,838
24823,1702,848
24824,1509,807
24825,1496,819
24826,1360,776
24827,1452,764
24828,1515,792
24829,1609,796
24830,1839,832
24831,1755,871
24832,2005,858
24833,1904,913
24834,2031,901
24835,1995,974
24836,2093,913
24837,1998,969
24838,2073,979
24839,2200,972
24840,2179,989
24841,2186,980
24842,2176,910
24843,2238,908
24844,2232,1034
24845,2162,995
24846,2139,981
24847,2199,992
24848,2250,964
24849,2040,953
24850,2155,934
24851,2158,981
24852,2054,956
24853,2148,1062
24854,2126,909
24855,1963,976
24856,1999,915
24857,2025,908
24858,1829,933
24859,1798,872
24860,1722,863
24861,1657,876
24862,1571,830
24863,1389,711
24864,1337,802
24865,1650,834
24866,1634,844
24867,1762,835
24868,1836,817
24869,1828,868
24870,1882,920
24871,1983,968
24872,2066,898
24873,2138,869
24874,2123,926
24875,2088,988
24876,2208,1054
24877,2146,935
24878,2216,1017
24879,2322,949
24880,2222,927
24881,2235,991
24882,2185,954
24883,2185,948
24884,2185,907
24885,2237,1016
24886,2199,979
24887,2098,959
24888,2094,960
24889,2131,923
24890,2084,915
24891,2125,935
24892,2059,900
24893,2031,977
24894,1939,843
24895,1981,877
24896,1796,860
24897,1685,866
24898,1524,757
24899,1592,820
24900,1472,794
24901,1439,743
24902,1603,850
24903,1690,811
24904,1730,885
24905,1846,877
24906,2014,889
24907,1929,901
24908,2056,920
24909,2043,982
24910,2146,912
24911,2200,973
24912,2204,920
24913,2114,946
24914,2285,1038
24915,2161,988
24916,2221,984
24917,2283,986
24918,2249,1000
24919,2287,969
24920,2172,1066
24921,2329,982
24922,2356,1004
24923,2281,956
24924,2303,967
24925,2154,1035
24926,2140,951
24927,2154,958
24928,2093,914
24929,2095,957
24930,2084,952
24931,2049,912
24932,1901,937
24933,1891,893
24934,1853,848
24935,1625,815
24936,1662,874
24937,1567,746
24938,1394,774
24939,1617,809
24940,1683,857
24941,1776,890
24942,1817,887
24943,1859,874
24944,1945,914
24945,2041,908
24946,1945,888
24947,2051,982
24948,2109,952
24949,2134,975
24950,2212,970
24951,2256,963
24952,2283,1019
24953,2322,961
24954,2165,967
24955,2310,999
24956,2259,1060
24957,2235,1007
24958,2206,960
24959,2256,942
24960,2287,980
24961,2166,957
24962,2072,963
24963,2166,971
24964,2050,906
24965,2097,949
24966,2116,934
24967,2038,965
24968,1998,935
24969,1999,855
24970,1807,828
24971,1859,895
24972,1663,822
24973,1584,807
24974,1502,773
24975,1473,809
24976,1626,845
24977,1646,867
24978,1819,860
24979,1895,843
24980,1916,888
24981,1920,920
24982,2050,958
24983,2029,926
24984,2100,948
24985,2166,914
24986,2324,904
24987,2087,1033
24988,2210,913
24989,2165,969
24990,2189,1052
24991,2168,954
24992,2238,1119
24993,2192,972
24994,2336,967
24995,2290,1001
24996,2163,1000
24997,2257,1030
24998,2349,1005
24999,2208,932
25000,2133,923
25001,2082,989
25002,2096,896
25003,2058,921
25004,2176,915
25005,2044,924
25006,1984,1017
25007,1872,853
25008,1770,881
25009,1743,854
25010,1628,840
25011,1598,812
25012,1307,788
25013,1468,748
25014,1618,747
25015,1624,807
25016,1704,840
25017,1799,818
25018,1832,893
25019,1928,918
25020,2042,836
25021,2148,883
25022,2103,936
25023,2124,1012
25024,2103,955
25025,2150,919
25026,2169,898
25027,2276,1024
25028,2223,940
25029,2251,970
25030,2246,941
25031,2336,1005
25032,2286,1026
25033,2261,1026
25034,2287,1048
25035,2257,986
25036,2217,942
25037,2355,1070
25038,2217,977
25039,2170,976
25040,2233,985
25041,2198,989
25042,2111,963
25043,2061,1019
25044,1946,857
25045,2015,911
25046,1857,945
25047,1728,886
25048,1752,820
25049,1619,827
25050,1478,830
25051,1345,803
25052,1423,768
25053,1532,768
25054,1615,901
25055,1735,828
25056,1852,908
25057,1893,842
25058,1898,972
25059,1945,937
25060,1890,941
25061,1978,962
25062,2186,956
25063,2119,983
25064,2222,942
25065,2145,951
25066,2186,1036
25067,2162,1022
25068,2300,1064
25069,2235,988
25070,2313,915
25071,2306,997
25072,2241,1002
25073,2209,972
25074,2179,975
25075,2214,1018
25076,2148,950
25077,2187,968
25078,2288,951
25079,2172,990
25080,2096,987
25081,2044,988
25082,2159,899
25083,1890,850
25084,1880,925
25085,1942,831
25086,1888,904
25087,1653,779
25088,1591,790
25089,1530,779
25090,1320,702
25091,1360,724
25092,1483,794
25093,1648,776
25094,1818,860
25095,1783,905
25096,1743,859
25097,1903,958
25098,1938,866
25099,1917,937
25100,2028,955
25101,2050,896
25102,2094,974
25103,2150,977
25104,2255,928
25105,2238,1014
25106,2322,924
25107,2175,929
25108,2235,999
25109,2205,1041
25110,2330,985
25111,2282,992
25112,2357,959
25113,2269,972
25114,2270,995
25115,2313,983
25116,2065,927
25117,2147,907
25118,2127,938
25119,2092,941
25120,2049,921
25121,1967,971
25122,2034,897
25123,1896,841
25124,1765,924
25125,1867,910
25126,1812,922
25127,1646,789
25128,1442,750
25129,1596,793
25130,1558,787
25131,1654,831
25132,1773,873
25133,1903,853
25134,1965,917
25135,1956,859
25136,2010,914
25137,2075,980
25138,2173,902
25139,2310,1007
25140,2195,1003
25141,2169,1017
25142,2150,968
25143,2258,1009
25144,2142,958
25145,2270,1021
25146,2172,990
25147,2140,1030
25148,2300,1029
25149,2270,958
25150,2298,1028
25151,2198,903
25152,2154,981
25153,2249,1102
25154,2212,977
25155,2078,1012
25156,2199,933
25157,2098,947
25158,2111,1010
25159,2073,809
25160,1832,907
25161,1885,877
25162,1704,943
25163,1634,777
25164,1660,827
25165,1470,781
25166,1487,798
25167,1584,813
25168,1728,764
25169,1720,836
25170,1796,868
25171,1921,904
25172,2013,921
25173,1960,905
25174,2063,872
25175,2061,917
25176,2152,1005
25177,2176,1020
25178,2131,1016
25179,2075,918
25180,2212,984
25181,2308,944
25182,2178,986
25183,2296,979
25184,2265,985
25185,2282,908
25186,2143,997
25187,2146,985
25188,2153,953
25189,2174,998
25190,2198,957
25191,2241,1000
25192,2251,966
25193,2210,892
25194,2069,972
25195,1955,910
25196,1908,894
25197,1946,910
25198,1862,875
25199,1740,855
25200,1650,868
25201,1509,843
25202,1452,773
25203,1467,741
25204,1616,735
25205,1686,795
25206,1882,780
25207,1851,854
25208,1788,903
25209,1873,932
25210,2070,911
25211,2107,951
25212,2095,944
25213,2112,991
25214,2162,959
25215,2116,989
25216,2145,1013
25217,2196,953
25218,2226,942
25219,2284,1006
25220,2241,996
25221,2201,945
25222,2322,976
25223,2312,1016
25224,2270,976
25225,2180,942
25226,2215,948
25227,2219,834
25228,2109,989
25229,2125,962
25230,2208,888
25231,1995,960
25232,2069,924
25233,1926,909
25234,1824,930
25235,1859,871
25236,1755,852
25237,1501,826
25238,1559,822
25239,1429,835
25240,1514,766
25241,1572,787
25242,1605,814
25243,1735,825
25244,1856,833
25245,1795,919
25246,1926,976
25247,2003,947
25248,1924,917
25249,2106,986
25250,2157,1014
25251,2098,1028
25252,2078,912
25253,2202,968
25254,2267,956
25255,2270,937
25256,2116,953
25257,2123,993
25258,2070,945
25259,2196,976
25260,2142,973
25261,2079,956
25262,2200,963
25263,2188,943
25264,2148,941
25265,2148,861
25266,2099,894
25267,1966,946
25268,1984,974
25269,1946,930
25270,2038,972
25271,1779,901
25272,1720,887
25273,1884,797
25274,1525,804
25275,1405,785
25276,1380,766
25277,1632,804
25278,1536,805
25279,1671,853
25280,1791,893
25281,1840,822
25282,1917,931
25283,2043,910
25284,2143,916
25285,2062,906
25286,2015,983
25287,2008,933
25288,2045,933
25289,2104,1006
25290,2206,1021
25291,2276,904
25292,2144,934
25293,2176,1032
25294,2166,981
25295,2379,1018
25296,2234,1030
25297,2139,994
25298,2109,898
25299,2158,931
25300,2207,935
25301,2099,991
25302,2028,957
25303,2072,907
25304,2018,885
25305,1999,887
25306,1904,896
25307,1842,860
25308,1808,888
25309,1769,880
25310,1521,813
25311,1529,838
25312,1504,766
25313,1610,785
25314,1729,883
25315,1729,828
25316,1831,891
25317,1864,906
25318,1917,912
25319,1978,925
25320,2004,981
25321,2076,956
25322,1989,995
25323,2062,956
25324,2033,993
25325,2080,1001
25326,2118,900
25327,2176,983
25328,2110,963
25329,2100,983
25330,2119,1009
25331,2098,966
25332,2219,943
25333,2050,970
25334,2066,921
25335,2042,953
25336,2191,951
25337,2017,944
25338,1963,1005
25339,1863,891
25340,1970,874
25341,1870,880
25342,1619,854
25343,1716,926
25344,1626,856
25345,1510,815
25346,1571,850
25347,1436,767
25348,1705,806
25349,1585,786
25350,1733,839
25351,1776,890
25352,1843,904
25353,2013,851
25354,1914,910
25355,2061,974
25356,1964,911
25357,2043,923
25358,2103,950
25359,2199,907
25360,2179,1032
25361,2081,1042
25362,2107,952
25363,2122,970
25364,2149,944
25365,2099,942
25366,2106,978
25367,2146,984
25368,2065,933
25369,2096,925
25370,1939,902
25371,2135,891
25372,2038,889
25373,1896,890
25374,1893,825
25375,1892,852
25376,1886,849
25377,1822,913
25378,1614,812
25379,1572,887
25380,1477,736
25381,1374,761
25382,1410,765
25383,1580,907
25384,1680,827
25385,1648,844
25386,1792,832
25387,1781,889
25388,1871,859
25389,1994,898
25390,2092,938
25391,2068,971
25392,1964,1004
25393,2021,938
25394,2045,915
25395,2038,986
25396,2063,903
25397,2065,964
25398,2066,998
25399,2156,946
25400,2195,882
25401,2066,1041
25402,2015,971
25403,2023,976
25404,2024,943
25405,1959,894
25406,1891,876
25407,1870,922
25408,1905,886
25409,1823,904
25410,1629,855
25411,1731,844
25412,1568,778
25413,1561,850
25414,1440,752
25415,1408,675
25416,1482,847
25417,1551,739
25418,1676,903
25419,1712,910
25420,1841,900
25421,1917,874
25422,1968,906
25423,2031,892
25424,2055,888
25425,1906,972
25426,1932,910
25427,1981,893
25428,2024,926
25429,2070,953
25430,2027,990
25431,2016,915
25432,2050,970
25433,2086,926
25434,2030,880
25435,1877,943
25436,1977,944
25437,2054,929
25438,1988,935
25439,1991,933
25440,1882,915
25441,1750,934
25442,1753,906
25443,1599,851
25444,1550,786
25445,1497,810
25446,1435,791
25447,1198,686
25448,1479,772
25449,1450,753
25450,1474,753
25451,1631,862
25452,1759,835
25453,1788,822
25454,1787,860
25455,1822,873
25456,1840,968
25457,1974,903
25458,1924,894
25459,1845,869
25460,1974,993
25461,2041,896
25462,2037,919
25463,2084,912
25464,1956,996
25465,1913,855
25466,1928,913
25467,1906,975
25468,1902,975
25469,1864,940
25470,1879,926
25471,1835,905
25472,1656,827
25473,1670,788
25474,1722,824
25475,1677,827
25476,1616,805
25477,1568,802
25478,1399,772
25479,1300,775
25480,1437,725
25481,1551,832
25482,1608,816
25483,1703,890
25484,1716,825
25485,1773,861
25486,1781,798
25487,1869,943
25488,1850,909
25489,1744,906
25490,1795,895
25491,1968,882
25492,1864,881
25493,1932,988
25494,1915,926
25495,1872,922
25496,1895,894
25497,1946,896
25498,1887,883
25499,1863,853
25500,1875,876
25501,1854,909
25502,1821,889
25503,1866,798
25504,1675,905
25505,1675,804
25506,1586,758
25507,1515,790
25508,1342,733
25509,1334,800
25510,1515,773
25511,1487,775
25512,1624,807
25513,1744,803
25514,1735,889
25515,1811,866
25516,1689,869
25517,1819,855
25518,1880,903
25519,1843,881
25520,1856,885
25521,1876,935
25522,1812,841
25523,1892,928
25524,1904,929
25525,1983,870
25526,1770,863
25527,1879,868
25528,1808,837
25529,1788,854
25530,1730,847
25531,1735,802
25532,1747,866
25533,1609,796
25534,1471,840
25535,1479,812
25536,1397,752
25537,1264,754
25538,1385,723
25539,1500,800
25540,1574,818
25541,1656,794
25542,1630,801
25543,1705,867
25544,1670,848
25545,1791,806
25546,1722,848
25547,1646,872
25548,1708,910
25549,1778,794
25550,1827,805
25551,1733,886
25552,1828,829
25553,1785,907
25554,1806,926
25555,1823,807
25556,1743,818
25557,1658,792
25558,1677,829
25559,1558,819
25560,1455,818
25561,1424,742
25562,1266,782
25563,1340,784
25564,1413,740
25565,1517,873
25566,1539,780
25567,1541,846
25568,1698,763
25569,1603,885
25570,1681,807
25571,1742,861
25572,1736,850
25573,1690,791
25574,1640,837
25575,1727,809
25576,1659,807
25577,1714,778
25578,1642,816
25579,1625,797
25580,1543,779
25581,1592,812
25582,1419,791
25583,1431,785
25584,1451,751
25585,1379,774
25586,1457,735
25587,1487,818
25588,1441,760
25589,1505,764
25590,1510,817
25591,1582,826
25592,1578,771
25593,1610,834
25594,1576,822
25595,1552,833
25596,1633,803
25597,1605,804
25598,1576,832
25599,1531,815
25600,1482,746
25601,1380,757
25602,1535,735
25603,1557,814
25604,1428,789
25605,1542,854
25606,1487,739
25607,1519,835
25608,1505,752
25609,1522,808
25610,852,666
25611,838,728
25612,783,763
25613,793,760
25614,797,742
25615,783,726
25616,806,724
25617,838,820
25618,811,767
25619,833,825
25620,792,837
25621,770,791
25622,876,765
25623,816,747
25624,850,654
25625,745,681
25626,791,784
25627,832,836
25628,762,888
25629,762,912
25630,823,975
25631,866,1028
25632,844,968
25633,802,936
25634,814,850
25635,794,799
25636,824,652
25637,725,741
25638,805,825
25639,812,870
25640,782,927
25641,934,1081
25642,791,1095
25643,853,1115
25644,856,1083
25645,878,1003
25646,820,1083
25647,804,1010
25648,855,854
25649,865,813
25650,816,703
25651,794,795
25652,791,946
25653,829,950
25654,766,1187
25655,790,1277
25656,795,1227
25657,809,1335
25658,880,1306
25659,809,1146
25660,845,1123
25661,851,1112
25662,800,965
25663,854,847
25664,760,711
25665,827,818
25666,812,900
25667,846,990
25668,830,1234
25669,802,1380
25670,855,1407
25671,865,1423
25672,800,1510
25673,810,1396
25674,852,1211
25675,839,1209
25676,886,1199
25677,821,1097
25678,837,864
25679,778,859
25680,856,747
25681,780,829
25682,853,922
25683,797,1080
25684,855,1150
25685,898,1411
25686,773,1463
25687,811,1620
25688,837,1673
25689,880,1556
25690,802,1489
25691,794,1306
25692,879,1220
25693,832,1145
25694,852,1065
25695,794,811
25696,831,738
25697,819,895
25698,812,1051
25699,788,1192
25700,886,1323
25701,869,1509
25702,837,1633
25703,847,1695
25704,851,1697
25705,860,1690
25706,828,1613
25707,854,1410
25708,845,1284
25709,784,1177
25710,873,918
25711,854,822
25712,852,784
25713,763,693
25714,792,794
25715,818,890
25716,772,1065
25717,815,1247
25718,874,1395
25719,786,1572
25720,855,1757
25721,836,1788
25722,938,1846
25723,831,1757
25724,868,1626
25725,928,1417
25726,860,1271
25727,877,1188
25728,837,1037
25729,790,770
25730,811,745
25731,847,663
25732,848,813
25733,781,982
25734,871,1110
25735,768,1161
25736,814,1339
25737,844,1592
25738,828,1727
25739,851,1869
25740,887,1819
25741,889,1754
25742,797,1573
25743,768,1427
25744,852,1289
25745,850,1062
25746,830,953
25747,782,769
25748,789,748
25749,849,816
25750,838,1033
25751,815,1040
25752,836,1146
25753,842,1381
25754,828,1556
25755,829,1721
25756,817,1723
25757,871,1728
25758,842,1730
25759,806,1589
25760,791,1417
25761,859,1196
25762,764,1084
25763,778,936
25764,782,810
25765,883,714
25766,790,814
25767,770,861
25768,811,1073
25769,828,1290
25770,777,1398
25771,806,1468
25772,799,1456
25773,839,1675
25774,848,1688
25775,841,1662
25776,757,1518
25777,786,1294
25778,835,1153
25779,821,1007
25780,779,895
25781,734,754
25782,859,748
25783,841,841
25784,855,1018
25785,823,1113
25786,835,1281
25787,813,1302
25788,865,1341
25789,816,1487
25790,844,1447
25791,807,1369
25792,832,1307
25793,788,1040
25794,741,964
25795,782,928
25796,829,816
25797,843,721
25798,776,772
25799,828,889
25800,807,986
25801,792,1177
25802,863,1211
25803,860,1271
25804,851,1302
25805,785,1206
25806,835,1209
25807,760,1092
25808,810,1084
25809,845,883
25810,824,778
25811,796,738
25812,818,846
25813,788,893
25814,794,940
25815,776,1051
25816,825,1073
25817,806,1124
25818,834,1038
25819,816,1042
25820,850,1124
25821,907,1019
25822,822,898
25823,828,865
25824,802,825
25825,824,810
25826,785,812
25827,812,904
25828,768,909
25829,788,924
25830,819,1031
25831,771,1013
25832,785,904
25833,802,846
25834,827,778
25835,802,848
25836,783,769
25837,811,903
25838,801,869
25839,818,861
25840,826,824
25841,792,888
25842,767,773
25843,813,800
25844,837,656
25845,881,664
25846,863,691
25847,829,696
25848,842,700
25849,799,737
25850,844,738
25851,881,656
25852,799,650
25853,841,664
25854,853,630
25855,842,739
25856,886,717
25857,765,730
25858,869,779
25859,801,783
25860,853,795
25861,832,805
25862,812,744
25863,821,699
25864,843,668
25865,882,636
25866,907,712
25867,798,801
25868,853,815
25869,822,826
25870,868,965
25871,845,907
25872,810,897
25873,871,893
25874,940,861
25875,813,766
25876,785,748
25877,747,695
25878,852,645
25879,839,694
25880,828,780
25881,844,859
25882,893,931
25883,867,1019
25884,825,1028
25885,872,1039
25886,855,1012
25887,866,948
25888,900,908
25889,929,844
25890,829,801
25891,852,714
25892,898,696
25893,849,693
25894,830,845
25895,738,936
25896,872,1012
25897,871,1171
25898,831,1181
25899,911,1103
25900,938,1198
25901,820,1066
25902,851,1009
25903,896,927
25904,821,808
25905,757,757
25906,846,656
25907,872,647
25908,895,660
25909,857,821
25910,848,941
25911,831,1046
25912,867,1112
25913,889,1179
25914,864,1272
25915,877,1377
25916,907,1303
25917,794,1254
25918,829,1156
25919,865,963
25920,787,868
25921,833,758
25922,897,711
25923,813,711
25924,867,736
25925,821,902
25926,863,895
25927,979,1127
25928,925,1217
25929,872,1326
25930,863,1412
25931,921,1369
25932,889,1412
25933,832,1204
25934,882,1135
25935,873,989
25936,786,902
25937,816,701
25938,796,729
25939,791,697
25940,827,735
25941,881,850
25942,990,938
25943,815,1048
25944,846,1268
25945,862,1223
25946,934,1440
25947,886,1407
25948,830,1351
25949,870,1252
25950,853,1150
25951,907,976
25952,853,827
25953,865,781
25954,790,714
25955,834,684
25956,879,790
25957,884,849
25958,866,1015
25959,882,1102
25960,870,1188
25961,857,1336
25962,868,1444
25963,850,1448
25964,926,1377
25965,815,1209
25966,830,1129
25967,916,990
25968,846,857
25969,798,751
25970,806,736
25971,838,686
25972,838,759
25973,800,909
25974,801,926
25975,893,1080
25976,800,1229
25977,919,1264
25978,895,1326
25979,845,1402
25980,868,1315
25981,889,1208
25982,848,1021
25983,860,892
25984,826,802
25985,828,685
25986,858,661
25987,807,657
25988,893,764
25989,821,774
25990,842,963
25991,914,1063
25992,867,1097
25993,816,1182
25994,868,1207
25995,811,1109
25996,819,1116
25997,898,991
25998,787,1007
25999,899,868
26000,878,740
26001,864,751
26002,898,736
26003,888,791
26004,768,902
26005,808,868
26006,885,1037
26007,832,1036
26008,933,1078
26009,846,1100
26010,907,989
26011,815,869
26012,796,905
26013,836,812
26014,906,774
26015,838,702
26016,927,712
26017,893,763
26018,830,860
26019,859,885
26020,863,917
26021,883,951
26022,756,1006
26023,839,913
26024,855,894
26025,839,828
26026,864,844
26027,931,745
26028,806,700
26029,805,733
26030,856,707
26031,853,803
26032,791,868
26033,804,742
26034,807,872
26035,835,861
26036,838,774
26037,834,824
26038,763,752
26039,851,686
26040,866,717
26041,879,755
26042,776,721
26043,802,858
26044,854,748
26045,805,793
26046,823,721
26047,868,712
26048,850,686
26049,841,737
26050,864,712
26051,906,751
26052,852,781
26053,847,662
26054,965,2119
26055,862,2168
26056,1001,2277
26057,908,2333
26058,926,2513
26059,895,2656
26060,899,2723
26061,905,2708
26062,1002,2787
26063,799,2666
26064,928,2501
26065,974,2366
26066,973,2337
26067,942,2507
26068,943,2741
26069,914,2777
26070,943,2893
26071,935,2954
26072,918,3071
26073,957,3217
26074,961,3079
26075,915,2985
26076,1010,2811
26077,970,2636
26078,874,2536
26079,914,2477
26080,862,2194
26081,890,2046
26082,952,2519
26083,927,2605
26084,1062,2931
26085,915,3080
26086,1002,3108
26087,945,3142
26088,934,3319
26089,933,3386
26090,959,3330
26091,931,3373
26092,977,3390
26093,953,3265
26094,932,3243
26095,898,2964
26096,976,2992
26097,862,2639
26098,914,2283
26099,936,1967
26100,899,2039
26101,977,2408
26102,953,2763
26103,990,2846
26104,945,3191
26105,911,3284
26106,890,3468
26107,977,3556
26108,977,3464
26109,907,3671
26110,980,3578
26111,946,3608
26112,1002,3582
26113,1003,3503
26114,994,3435
26115,960,3369
26116,907,3203
26117,915,2995
26118,945,2783
26119,895,2423
26120,899,2129
26121,947,2089
26122,914,2401
26123,961,2851
26124,958,3086
26125,992,3209
26126,997,3426
26127,881,3596
26128,990,3673
26129,978,3827
26130,935,3861
26131,990,3970
26132,1005,3758
26133,985,3808
26134,892,3714
26135,945,3878
26136,1031,3600
26137,904,3437
26138,942,3447
26139,959,3154
26140,918,3060
26141,957,2726
26142,977,2441
26143,869,1887
26144,942,2286
26145,895,2695
26146,919,2925
26147,964,3273
26148,892,3546
26149,956,3557
26150,976,3632
26151,1025,3781
26152,1009,3881
26153,957,3980
26154,1025,4070
26155,1057,4135
26156,949,4034
26157,964,3901
26158,960,3868
26159,1034,3835
26160,994,3872
26161,947,3720
26162,902,3468
26163,976,3301
26164,915,3053
26165,892,2786
26166,869,2210
26167,911,2190
26168,867,2512
26169,1022,2933
26170,940,3120
26171,966,3297
26172,951,3793
26173,966,3809
26174,968,3855
26175,1028,3882
26176,1046,4107
26177,1031,4195
26178,913,4076
26179,995,4165
26180,972,4145
26181,1004,3988
26182,948,3922
26183,973,3844
26184,962,3942
26185,981,3918
26186,944,3805
26187,985,3532
26188,919,3048
26189,892,2830
26190,922,2627
26191,864,2146
26192,969,2360
26193,986,2771
26194,983,3117
26195,886,3431
26196,962,3612
26197,945,3753
26198,983,3884
26199,958,3859
26200,977,4101
26201,1009,4283
26202,972,4340
26203,1003,4369
26204,989,4340
26205,960,4219
26206,1025,4184
26207,1031,4236
26208,934,4150
26209,958,4025
26210,986,3985
26211,996,3773
26212,962,3624
26213,935,3522
26214,923,3006
26215,951,2798
26216,817,2379
26217,866,2138
26218,918,2609
26219,990,2983
26220,968,3192
26221,946,3495
26222,910,3729
26223,953,3805
26224,1014,3983
26225,1076,4165
26226,945,4275
26227,1029,4308
26228,1006,4347
26229,1022,4301
26230,1058,4308
26231,969,4380
26232,941,4376
26233,994,4301
26234,995,4315
26235,1029,4177
26236,944,4009
26237,1010,3828
26238,968,3749
26239,910,3469
26240,820,3159
26241,922,2833
26242,883,2499
26243,901,2417
26244,968,2748
26245,986,3023
26246,927,3266
26247,888,3596
26248,974,3855
26249,929,3945
26250,1055,4124
26251,999,4023
26252,1009,4319
26253,1042,4355
26254,1010,4350
26255,980,4326
26256,955,4426
26257,1025,4310
26258,1040,4286
26259,977,4089
26260,1028,4317
26261,977,4099
26262,925,4170
26263,953,4012
26264,977,3797
26265,958,3666
26266,921,3466
26267,986,3090
26268,889,2619
26269,974,2390
26270,1016,2776
26271,985,3107
26272,927,3423
26273,1005,3668
26274,1000,3763
26275,954,4060
26276,1035,4355
26277,981,4164
26278,970,4289
26279,1076,4370
26280,1009,4357
26281,1072,4531
26282,1037,4561
26283,1054,4563
26284,1050,4719
26285,1004,4509
26286,1022,4404
26287,986,4171
26288,1015,4032
26289,974,3994
26290,963,3868
26291,1020,3771
26292,846,3428
26293,969,3183
26294,960,2812
26295,935,2315
26296,999,2447
26297,877,2748
26298,898,3139
26299,928,3437
26300,994,3576
26301,997,3841
26302,963,4082
26303,971,4296
26304,1081,4271
26305,1060,4443
26306,1035,4430
26307,1000,4584
26308,1062,4486
26309,988,4454
26310,1003,4741
26311,992,4584
26312,935,4467
26313,993,4319
26314,988,4262
26315,1028,4271
26316,1035,4202
26317,1011,3853
26318,966,3613
26319,1024,3523
26320,937,3227
26321,969,2897
26322,871,2354
26323,956,2044
26324,963,2441
26325,968,2929
26326,872,3299
26327,1068,3505
26328,1041,3665
26329,1050,3884
26330,984,4079
26331,954,4338
26332,991,4330
26333,930,4394
26334,919,4498
26335,1020,4632
26336,1059,4505
26337,1084,4645
26338,1008,4666
26339,1042,4531
26340,1008,4519
26341,1111,4462
26342,975,4293
26343,952,4178
26344,1029,4077
26345,994,4139
26346,972,3744
26347,995,3505
26348,973,3212
26349,834,2790
26350,873,2336
26351,916,2002
26352,917,2390
26353,966,2878
26354,983,3133
26355,1000,3364
26356,987,3770
26357,1013,3851
26358,1007,4010
26359,922,4274
26360,960,4227
26361,1006,4606
26362,979,4558
26363,1045,4607
26364,907,4549
26365,1000,4605
26366,1051,4579
26367,998,4524
26368,1030,4643
26369,1098,4489
26370,1000,4331
26371,1010,4164
26372,959,4016
26373,961,3955
26374,988,3638
26375,971,3567
26376,984,3200
26377,968,2912
26378,874,2480
26379,843,2387
26380,1026,2845
26381,950,3134
26382,964,3337
26383,986,3678
26384,1056,3904
26385,1008,4285
26386,934,4207
26387,1037,4321
26388,967,4472
26389,1024,4479
26390,967,4370
26391,1012,4471
26392,1000,4462
26393,921,4442
26394,1036,4474
26395,1035,4448
26396,978,4344
26397,992,4336
26398,1019,4267
26399,938,4168
26400,905,3837
26401,994,3734
26402,930,3494
26403,930,3161
26404,944,2876
26405,983,2386
26406,904,2306
26407,918,2819
26408,959,3193
26409,978,3440
26410,1004,3580
26411,990,3629
26412,990,3940
26413,1037,4140
26414,991,4246
26415,1005,4327
26416,956,4461
26417,1080,4654
26418,998,4510
26419,997,4529
26420,1016,4469
26421,1055,4545
26422,973,4485
26423,997,4414
26424,994,4206
26425,976,4071
26426,935,3858
26427,1023,3783
26428,925,3687
26429,923,3341
26430,946,2905
26431,959,2695
26432,884,2306
26433,932,2278
26434,914,2795
26435,991,3052
26436,943,3328
26437,879,3590
26438,980,3769
26439,1059,3941
26440,1013,4152
26441,978,4272
26442,976,4451
26443,982,4417
26444,975,4425
26445,1012,4478
26446,998,4427
26447,1026,4516
26448,958,4513
26449,1024,4557
26450,979,4400
26451,871,4243
26452,907,3954
26453,1025,3825
26454,945,3833
26455,999,3558
26456,949,3385
26457,927,2988
26458,888,2742
26459,897,2033
26460,907,2345
26461,907,2776
26462,1008,3314
26463,979,3502
26464,1014,3872
26465,936,4080
26466,960,3972
26467,968,4133
26468,1094,4328
26469,1084,4449
26470,1004,4467
26471,977,4301
26472,1030,4463
26473,1068,4377
26474,1041,4380
26475,947,4381
26476,1005,4225
26477,1033,4103
26478,980,3928
26479,966,3743
26480,996,3540
26481,973,3401
26482,908,3244
26483,922,3045
26484,883,2479
26485,930,2312
26486,895,2632
26487,955,3021
26488,999,3347
26489,1076,3588
26490,959,3741
26491,1059,3825
26492,1023,4070
26493,1009,4197
26494,910,4164
26495,1026,4364
26496,1058,4359
26497,1089,4314
26498,992,4232
26499,991,4167
26500,945,4081
26501,1047,4168
26502,899,3970
26503,972,3845
26504,973,3701
26505,953,3505
26506,909,3256
26507,949,3080
26508,870,2666
26509,846,2250
26510,922,2235
26511,945,2724
26512,988,2946
26513,970,3135
26514,1050,3374
26515,918,3562
26516,1003,3689
26517,949,3783
26518,967,3942
26519,959,4231
26520,1009,4154
26521,984,4038
26522,1016,4235
26523,1022,4270
26524,1014,4220
26525,1032,4122
26526,979,3862
26527,914,3844
26528,937,3778
26529,980,3653
26530,970,3369
26531,881,3097
26532,945,2918
26533,876,2397
26534,890,1917
26535,942,2044
26536,864,2281
26537,985,2652
26538,910,2950
26539,991,3126
26540,988,3428
26541,1000,3614
26542,1021,3858
26543,1038,4079
26544,1096,3848
26545,949,4026
26546,980,4048
26547,936,4100
26548,958,3942
26549,948,3991
26550,912,3910
26551,951,3725
26552,1013,3691
26553,947,3832
26554,861,3500
26555,914,3237
